machine_id,equipment_age_years,temperature,vibration,pressure,downtime_hours_last_month,maintenance_count_last_year,safety_violations,accident_risk,humidity,operator_experience_years
39,1.0,67.71268318625597,0.2975810228404846,31.691262437645893,31.0,7,2,0,50,5
33,19.0,59.65701373615541,0.5753148030278249,29.09307298445357,26.0,1,3,0,50,5
1,8.0,84.12435249259167,0.6619715683274053,27.52822831071641,91.0,6,3,0,50,5
27,15.0,79.99526985095409,0.3701216612512509,23.74651968505887,17.0,1,4,0,50,5
13,15.0,97.88682068797672,0.6544189577950579,30.109719041076666,38.0,11,3,0,50,5
41,9.0,64.56027160001742,0.7223157314263936,19.675213062076324,48.0,10,0,0,50,5
3,9.0,72.91039512667969,0.8869411996866781,26.57000979140289,92.0,1,0,1,50,5
39,10.0,73.71492519144194,0.5139493697682098,25.3610794546962,81.0,3,1,0,50,5
6,9.0,84.89369438282131,0.3720470945111733,28.803115742455425,43.0,0,3,0,50,5
8,3.0,69.92892105867392,0.299505613678821,28.93335100345365,71.0,4,1,0,50,5
27,11.0,63.28958145824146,0.2796413604160213,34.799783372168726,53.0,5,2,0,50,5
9,6.0,87.07809308461002,0.7499561402807213,37.917386386248,94.0,8,0,1,50,5
37,2.0,71.83349970738772,0.1969809314088699,24.41110579881515,33.0,9,2,0,50,5
33,7.0,83.78643509726044,0.74354969713024,39.96416312635015,70.0,7,4,1,50,5
42,18.0,82.62198400792211,0.3263117941495702,26.10352200239284,35.0,1,0,0,50,5
44,2.0,74.701095260977,0.3629587604281188,30.86263391461545,17.0,0,2,0,50,5
24,17.0,73.25686294965251,0.4696889089980041,32.55431494574159,37.0,1,4,0,50,5
15,11.0,71.08435193670195,0.3592690900866977,42.222913762912526,58.0,6,2,0,50,5
32,12.0,74.8480687123001,0.6863959509919151,27.28858831118668,8.0,3,4,0,50,5
32,19.0,83.63100226170631,0.8626687903965551,21.01630993510973,72.0,9,4,0,50,5
24,7.0,67.03559818940421,0.3685135684893724,37.451897350964906,71.0,4,0,0,50,5
41,6.0,76.0884563020912,0.4135524321670746,25.833132206022825,50.0,11,1,0,50,5
49,1.0,63.813685718011925,0.4673358385432203,28.192057097122035,34.0,6,4,1,50,5
49,17.0,65.05893766957807,0.6082113526985276,24.411251730369123,81.0,2,4,0,50,5
12,11.0,74.69061002844376,0.4693031442088287,28.206481134755407,4.0,9,0,0,50,5
39,18.0,55.39841991706168,0.7774514822105192,25.7980423189728,13.0,1,1,0,50,5
2,17.0,95.60558616616052,0.7293247833123855,33.38220908247386,91.0,6,3,0,50,5
3,7.0,63.06940045089764,0.2629075292809799,30.40395814860989,29.0,4,3,0,50,5
49,17.0,74.59911487343446,0.6041936331149658,26.59472419692661,3.0,0,1,1,50,5
37,9.0,86.68217721816865,0.8040678474619005,34.979359883294634,38.0,0,2,1,50,5
49,17.0,66.37094661249502,0.4010438108466233,31.274983753372997,83.0,8,0,0,50,5
17,8.0,51.973030104552834,0.4411470256412886,20.76975874777972,63.0,4,1,1,50,5
49,17.0,70.55054239875328,0.3943926004294089,34.59851657042151,24.0,0,3,0,50,5
2,7.0,66.25179619923881,0.3985848768952988,30.924339419263173,27.0,6,4,0,50,5
2,1.0,52.23626491407998,0.1663096896177904,36.95366243795771,75.0,8,3,0,50,5
28,13.0,77.84889892572198,0.2343370097069898,30.619587131713224,65.0,10,4,0,50,5
23,19.0,77.07093862232952,0.515494743747446,26.041453247162025,77.0,0,0,0,50,5
37,19.0,86.42326454538352,0.8027195949305557,28.978523333490816,21.0,9,4,0,50,5
32,17.0,63.791776344796126,0.3773278374963434,34.0195966544036,30.0,3,1,0,50,5
33,13.0,59.00863513552987,0.3714485394102884,26.146314701495687,22.0,2,4,0,50,5
1,16.0,70.93276916953417,0.840304214084147,27.79851606446221,47.0,4,2,0,50,5
19,8.0,74.11657340990905,0.2783485076368026,28.891557100004665,19.0,6,1,1,50,5
2,19.0,84.21349602986496,0.1677513674587156,24.25314194892064,37.0,7,0,0,50,5
44,18.0,89.10568005005159,0.3342969127725,26.218382876857127,54.0,1,1,0,50,5
26,1.0,87.14479133907346,0.3674431042411268,30.86275095902095,67.0,6,2,0,50,5
32,14.0,77.76543666892667,0.1505093830609869,36.01238873826504,78.0,0,0,0,50,5
6,19.0,82.99499253504148,0.4743916587450777,31.585734923552376,87.0,6,3,0,50,5
32,15.0,68.59506565230816,0.6896892699723071,29.77069370315489,88.0,7,2,0,50,5
4,18.0,76.68395192475246,0.2428090452570347,25.843646130238447,0.0,1,0,0,50,5
11,2.0,63.08709860712194,0.5175156437907178,35.47580205860116,6.0,8,4,0,50,5
17,17.0,75.62685396886873,0.5791871351253546,32.16752749973421,56.0,0,1,0,50,5
38,18.0,75.88646697398012,0.4833231449451414,26.4663511824038,94.0,5,0,0,50,5
24,6.0,92.22128605684968,0.5371385179482119,34.4932422934245,11.0,0,1,0,50,5
5,19.0,72.71017138509754,0.5394654525190422,32.797885307552335,4.0,2,4,0,50,5
34,4.0,75.90042837653286,0.3374544086163136,25.93234825316882,49.0,10,0,1,50,5
6,1.0,77.36961415712042,0.7997165144023737,29.493108718679,41.0,5,3,0,50,5
22,8.0,70.45179684111547,0.7495513668152431,27.53613635878532,11.0,2,2,1,50,5
11,7.0,66.97507266788352,0.7379822794482336,43.16768970015802,17.0,7,0,0,50,5
48,3.0,87.98811324847053,0.7027351481087727,32.65872441562829,65.0,4,4,1,50,5
16,10.0,65.19082557039702,0.1850041061133951,30.9338102742412,73.0,1,0,0,50,5
33,10.0,61.72081928312727,0.6852124755623932,32.36331528038357,78.0,3,1,0,50,5
9,19.0,81.8026537929548,0.6311202855099016,36.89581294098749,93.0,8,0,1,50,5
6,14.0,86.5781484202401,0.1926952770112433,29.583099277807676,16.0,3,3,0,50,5
16,2.0,70.4859034239936,0.4570179289699844,27.05045351067122,67.0,9,0,0,50,5
29,1.0,70.6394651235012,0.5553586898650577,34.22141614048709,70.0,9,2,0,50,5
3,18.0,77.82543526106794,0.832863419624927,29.12527716999344,61.0,7,0,0,50,5
20,7.0,67.92147323256816,0.6449447715788518,24.65052335459748,40.0,4,1,1,50,5
36,8.0,67.18287479388032,0.3270868545443396,23.676567841219708,94.0,10,0,0,50,5
19,1.0,83.79592587986366,0.8390776916903926,37.64648275419766,33.0,10,3,0,50,5
26,3.0,81.07131100783619,0.5087559525427778,30.658222834596423,69.0,9,4,0,50,5
3,8.0,88.11158886318105,0.4488317726193817,27.052163080037992,44.0,0,0,0,50,5
19,15.0,62.47410987634504,0.4345763606822375,28.828325444789684,57.0,6,0,0,50,5
20,5.0,69.97537513089384,0.1752889523953733,34.037223590041755,50.0,2,2,0,50,5
32,3.0,77.81179562269453,0.4780460992367715,28.532972420789772,33.0,9,3,0,50,5
7,19.0,65.74379150225633,0.5994970514611315,22.752901354112907,43.0,7,4,0,50,5
41,1.0,81.4168743715465,0.4229233344949568,31.629204260739623,14.0,11,1,1,50,5
33,15.0,87.24627087226332,0.5840904954495116,36.04173908786782,77.0,2,0,0,50,5
40,8.0,69.16642027772652,0.3271217858171638,35.70732158986125,69.0,0,4,0,50,5
39,2.0,75.38591940227033,0.471814417144476,27.203350309313773,49.0,4,1,0,50,5
18,3.0,89.55618690081117,0.5633080653217264,36.34586328229189,31.0,1,3,0,50,5
40,14.0,92.99271575019,0.5379321754126841,31.064749868358117,66.0,10,3,0,50,5
1,14.0,82.45801251060404,0.1789069820561907,36.205736719393634,2.0,3,4,1,50,5
11,11.0,80.93429173193609,0.4121988098257543,32.86843515001277,85.0,0,1,0,50,5
28,16.0,66.46263465315089,0.8354925860625213,22.39201578683665,85.0,8,3,1,50,5
25,4.0,78.59209400457841,0.4015107851338964,38.73369468754173,73.0,5,4,0,50,5
23,5.0,80.56820840774998,0.5031615088223679,30.25891925599477,50.0,7,3,0,50,5
31,14.0,72.89629841438955,0.4826488498902111,32.88396911956909,66.0,10,3,0,50,5
30,16.0,69.05223745444337,0.8136479517839303,23.27977685764078,75.0,3,3,0,50,5
42,18.0,62.18702326523145,0.7580736244389341,32.52663250039033,92.0,8,2,0,50,5
35,7.0,57.62270244948708,0.6615061999637619,35.5146386637133,47.0,1,1,1,50,5
7,10.0,55.52116486678837,0.3053515373254932,39.67660168299202,16.0,8,4,0,50,5
16,7.0,80.79442572867262,0.571836609838416,37.00199897397641,6.0,11,4,1,50,5
26,1.0,76.47699325226777,0.6135883486150264,32.7711235197302,12.0,4,1,0,50,5
48,19.0,70.16188868458903,0.3602790328807891,22.27811323325807,65.0,5,1,0,50,5
49,16.0,71.6854370227536,0.3258965788304622,30.661363952487108,3.0,2,1,0,50,5
2,19.0,77.10470541530485,0.841002829441406,27.03745217393535,9.0,3,1,0,50,5
1,4.0,73.35436928991406,0.4398393375566142,31.17488937408124,87.0,5,0,1,50,5
48,18.0,61.59446819996172,0.8229953637822297,23.918370836024504,16.0,6,4,0,50,5
12,2.0,84.130002202743,0.6994187510989067,28.949165461040494,51.0,0,0,0,50,5
5,1.0,78.0412617066981,0.5815753564750643,27.414084580969657,5.0,6,3,0,50,5
37,15.0,77.65898479813848,0.5905062872718969,27.259168220153768,82.0,0,3,0,50,5
32,5.0,83.37562703358373,0.2199160879338464,27.30881907004423,68.0,4,4,0,50,5
9,11.0,66.86354643940325,0.5413549559668833,29.320726418058776,95.0,5,3,0,50,5
41,10.0,87.13731437725842,0.7834040825963253,31.43097379524011,73.0,1,1,0,50,5
35,2.0,73.59957148057762,0.6362679006371218,17.507532060642745,8.0,9,0,0,50,5
19,3.0,83.88598880330875,0.5308673374128821,18.11783571831068,90.0,8,1,0,50,5
48,12.0,82.34449033487655,0.8423874391634061,28.306543300390626,76.0,9,3,0,50,5
16,5.0,64.61198171997444,0.4629918554678392,29.01115477647193,82.0,5,0,0,50,5
3,5.0,80.02900404914136,0.3760888649956631,30.945556083019703,20.0,6,1,0,50,5
20,6.0,78.26274670846685,0.5307663832156514,26.36163822571888,23.0,9,4,0,50,5
24,9.0,75.30311657494342,0.6532934736223193,30.04732597011341,3.0,7,1,0,50,5
33,2.0,74.05628249964619,0.1564411808383478,30.632616025090275,23.0,10,3,0,50,5
24,12.0,74.14106750282208,0.5569737286980835,26.32720951567264,58.0,9,0,0,50,5
11,3.0,83.12689425643995,0.662069003107262,35.067279108705506,98.0,0,4,0,50,5
49,12.0,80.7791051379151,0.4460716749406278,30.884931557275305,2.0,7,0,0,50,5
8,17.0,75.30478850265665,0.7213929532605283,32.73480547731645,67.0,3,4,0,50,5
36,10.0,60.080638535286255,0.628237332482214,30.344228656419265,39.0,9,0,1,50,5
38,14.0,79.94443414083618,0.9282766237022156,40.5183655153086,47.0,7,3,0,50,5
40,17.0,82.23613619177779,0.349879420483757,32.98198534558827,53.0,5,4,0,50,5
20,18.0,98.0041008544697,0.6661419700992179,27.560033418963872,34.0,10,2,0,50,5
35,19.0,85.75433063105038,0.296535218440519,34.104834421842,94.0,8,0,0,50,5
48,17.0,56.008236120845325,0.1769267097446547,21.81197541271664,55.0,10,0,0,50,5
25,14.0,75.78429399018643,0.0928938314364253,30.598001313335523,88.0,3,1,0,50,5
35,9.0,93.11375028664982,0.6076648044793853,31.595801450459952,39.0,1,4,0,50,5
25,8.0,81.23548856901637,0.5368495827888206,30.65510381039349,76.0,1,2,0,50,5
29,2.0,78.2865216037321,0.4041897885276492,28.331105645805565,67.0,4,3,0,50,5
18,13.0,84.00228658915236,0.1452991332100773,24.938633215814924,45.0,9,1,0,50,5
