machine_id,temperature,vibration,pressure,equipment_age_years,maintenance_count_last_year,safety_violations,downtime_hours_last_month,accident_risk
3,303.95000000000005,0.4774774774774775,0.7101827676240209,0.0003139269406392694,0,0,2.75,0
3,303.95000000000005,0.48267498267498266,0.6866840731070497,0.00031773211567732117,0,0,2.783333333333333,0
3,303.9,0.5516285516285516,0.4986945169712794,0.0003215372907153729,0,0,2.816666666666667,0
3,303.9,0.6337491337491338,0.2989556135770235,0.0003272450532724505,0,0,2.8666666666666667,0
3,303.95,0.6278586278586279,0.3381201044386423,0.0003310502283105023,0,0,2.9,0
3,304.05,0.5277200277200277,0.503916449086162,0.0003367579908675799,0,0,2.95,0
3,304.05,0.483021483021483,0.5887728459530027,0.0003405631659056317,0,0,2.9833333333333334,0
3,303.9,0.5817740817740817,0.3746736292428199,0.0003443683409436834,0,0,3.0166666666666666,0
3,303.85,0.507969507969508,0.5757180156657964,0.000350076103500761,0,0,3.066666666666667,0
3,303.85,0.5291060291060291,0.42297650130548303,0.0003595890410958904,0,0,3.15,0
3,303.95,0.4885654885654886,0.8577023498694518,0.00036339421613394213,1,0,3.183333333333333,1
3,303.95,0.6666666666666666,0.29503916449086165,0.0003671993911719939,0,0,3.216666666666667,0
3,304.0,0.5031185031185031,0.5939947780678851,0.00037290715372907153,0,0,3.2666666666666666,0
3,304.0,0.47435897435897434,0.5796344647519582,0.0003767123287671233,0,0,3.3,0
3,304.05,0.5516285516285516,0.45691906005221933,0.000380517503805175,0,0,3.3333333333333335,0
3,303.95,0.5547470547470548,0.4216710182767624,0.0003843226788432268,0,0,3.3666666666666667,0
4,303.85,0.47782397782397784,0.6096605744125327,0.00038812785388127856,0,0,3.4,0
4,303.85,0.5062370062370062,0.6253263707571802,0.00039193302891933027,0,0,3.433333333333333,0
4,303.85,0.5041580041580042,0.5391644908616188,0.00039573820395738204,1,0,3.466666666666667,1
4,303.85,0.48440748440748443,0.6723237597911228,0.0,0,0,0.0,0
4,303.85,0.4857934857934858,0.4947780678851175,3.80517503805175e-06,0,0,0.03333333333333333,0
4,303.8,0.5006930006930007,0.6514360313315927,7.6103500761035e-06,0,0,0.06666666666666667,0
4,303.9,0.5024255024255024,0.6201044386422977,1.7123287671232875e-05,0,0,0.15,0
4,303.9,0.5034650034650034,0.5326370757180157,2.0928462709284628e-05,0,0,0.18333333333333332,0
4,304.0,0.509009009009009,0.5234986945169713,2.4733637747336378e-05,0,0,0.21666666666666667,0
4,303.9,0.49272349272349275,0.6214099216710184,2.8538812785388127e-05,0,0,0.25,0
4,304.0,0.625086625086625,0.34986945169712796,3.234398782343988e-05,0,0,0.2833333333333333,0
4,304.0,0.49757449757449757,0.5731070496083551,3.805175038051751e-05,0,0,0.3333333333333333,0
4,304.0,0.534996534996535,0.4151436031331593,4.756468797564688e-05,0,0,0.4166666666666667,0
4,304.0,0.4916839916839917,0.5900783289817233,5.136986301369863e-05,0,0,0.45,0
4,303.9,0.5152460152460152,0.5156657963446476,5.7077625570776254e-05,0,0,0.5,0
4,303.9,0.6074151074151074,0.3368146214099217,6.278538812785387e-05,0,0,0.55,0
4,303.9,0.6340956340956341,0.32506527415143605,6.659056316590563e-05,0,0,0.5833333333333334,0
4,303.9,0.5984060984060984,0.35378590078328986,7.039573820395739e-05,0,0,0.6166666666666667,0
4,304.05,0.5024255024255024,0.5613577023498695,7.610350076103501e-05,0,0,0.6666666666666666,0
4,303.95,0.5620235620235621,0.4164490861618799,7.990867579908676e-05,0,0,0.7,0
4,304.0,0.4681219681219681,0.6814621409921672,8.371385083713851e-05,0,0,0.7333333333333333,0
4,304.0,0.5457380457380457,0.46083550913838117,8.942161339421614e-05,0,0,0.7833333333333333,0
4,303.9,0.6063756063756064,0.39033942558746737,9.512937595129375e-05,0,0,0.8333333333333334,0
4,303.85,0.5297990297990298,0.426892950391645,0.00010083713850837138,0,0,0.8833333333333333,0
4,303.8,0.5277200277200277,0.5796344647519582,0.00010464231354642314,0,0,0.9166666666666666,0
5,303.85,0.6417186417186417,0.3263707571801567,0.00010844748858447488,0,0,0.95,0
5,303.8,0.6898821898821899,0.27023498694516973,0.00011225266362252664,0,0,0.9833333333333333,0
5,303.8,0.5388080388080388,0.5300261096605745,0.00011605783866057839,0,0,1.0166666666666666,0
5,303.8,0.4993069993069993,0.5287206266318538,0.00011986301369863014,0,0,1.05,0
5,303.75,0.5024255024255024,0.566579634464752,0.00012557077625570775,0,0,1.1,0
5,303.75,0.5512820512820513,0.4060052219321149,0.00012937595129375952,0,0,1.1333333333333333,0
5,303.75,0.5006930006930007,0.6331592689295039,0.00013318112633181126,0,0,1.1666666666666667,0
5,303.8,0.5187110187110187,0.6109660574412533,0.000136986301369863,0,0,1.2,0
5,303.85,0.5616770616770617,0.426892950391645,0.00014269406392694063,0,0,1.25,0
5,303.79999999999995,0.5446985446985447,0.44516971279373374,0.00015220700152207003,0,0,1.3333333333333333,0
5,303.70000000000005,0.6486486486486487,0.293733681462141,0.00015601217656012177,0,0,1.3666666666666667,0
5,303.65,0.5194040194040194,0.5678851174934726,0.00015981735159817351,0,0,1.4,0
5,303.75,0.5190575190575191,0.5156657963446476,0.00016933028919330288,0,0,1.4833333333333334,0
5,303.70000000000005,0.5148995148995149,0.5469973890339426,0.0001750380517503805,0,0,1.5333333333333334,0
5,303.70000000000005,0.5821205821205822,0.38381201044386426,0.00018074581430745814,0,0,1.5833333333333333,0
5,303.70000000000005,0.49584199584199584,0.5966057441253264,0.00018455098934550988,0,0,1.6166666666666667,0
5,303.79999999999995,0.5419265419265419,0.44516971279373374,0.00018835616438356165,0,0,1.65,0
5,303.70000000000005,0.5540540540540541,0.43080939947780683,0.0001921613394216134,0,0,1.6833333333333333,0
5,303.70000000000005,0.5914760914760915,0.36684073107049614,0.00019596651445966514,0,0,1.7166666666666666,0
5,303.6,0.5083160083160083,0.5313315926892951,0.00020167427701674276,0,0,1.7666666666666666,0
5,303.79999999999995,0.49653499653499655,0.5835509138381202,0.00020547945205479453,0,0,1.8,0
5,303.79999999999995,0.5398475398475399,0.5378590078328982,0.00020928462709284628,0,0,1.8333333333333333,0
5,303.9,0.4539154539154539,0.6618798955613577,0.00021308980213089802,0,0,1.8666666666666667,0
5,303.79999999999995,0.5356895356895357,0.566579634464752,0.00021689497716894976,0,0,1.9,0
5,303.79999999999995,0.5984060984060984,0.38381201044386426,0.00022070015220700153,0,0,1.9333333333333333,0
6,303.75,0.5405405405405406,0.4203655352480418,0.00022450532724505327,0,0,1.9666666666666666,0
6,303.8,0.4604989604989605,0.7898172323759791,0.00022831050228310502,0,0,2.0,0
6,303.75,0.4896049896049896,0.6070496083550915,0.00023211567732115679,0,0,2.033333333333333,0
6,303.8,0.5498960498960499,0.503916449086162,0.00023592085235920853,0,0,2.066666666666667,0
6,303.7,0.5401940401940402,0.44778067885117495,0.00023972602739726027,0,0,2.1,0
6,303.6,0.5103950103950103,0.5365535248041776,0.000243531202435312,0,0,2.1333333333333333,0
6,303.6,0.6018711018711018,0.3616187989556136,0.0002473363774733638,0,0,2.1666666666666665,0
6,303.54999999999995,0.4993069993069993,0.5639686684073107,0.0002511415525114155,0,0,2.2,0
6,303.54999999999995,0.4954954954954955,0.6475195822454308,0.0002568493150684931,0,0,2.25,0
6,303.6,0.47435897435897434,0.6919060052219321,0.00026255707762557075,0,0,2.3,0
6,303.65,0.5928620928620929,0.3720626631853786,0.0002663622526636225,0,0,2.3333333333333335,0
6,303.6,0.49203049203049204,0.5966057441253264,0.00027207001522070015,0,0,2.3833333333333333,0
6,303.65,0.4494109494109494,0.7219321148825065,0.00028158295281582955,0,0,2.466666666666667,0
6,303.70000000000005,0.502079002079002,0.6449086161879896,0.00028538812785388126,0,0,2.5,0
6,303.70000000000005,0.43936243936243935,0.7284595300261096,0.00029490106544901066,0,0,2.5833333333333335,0
6,303.70000000000005,0.5235620235620235,0.4712793733681463,0.00029870624048706243,0,0,2.6166666666666667,0
6,303.6,0.534996534996535,0.45953002610966065,0.00030251141552511414,0,0,2.65,0
6,303.5,0.6160776160776161,0.3681462140992167,0.0003063165905631659,0,0,2.683333333333333,0
6,303.5,0.4875259875259875,0.6592689295039165,0.00031202435312024354,0,0,2.7333333333333334,0
6,303.5,0.481981981981982,0.5535248041775457,0.0003215372907153729,0,0,2.816666666666667,0
6,303.45,0.5242550242550242,0.4386422976501306,0.0003272450532724505,0,0,2.8666666666666667,0
6,303.45,0.5585585585585585,0.4712793733681463,0.0003310502283105023,0,0,2.9,0
6,303.4,0.524948024948025,0.5234986945169713,0.0003405631659056317,0,0,2.9833333333333334,0
6,303.3,0.47782397782397784,0.6266318537859008,0.0003443683409436834,0,0,3.0166666666666666,0
6,303.35,0.5103950103950103,0.52088772845953,0.000350076103500761,0,0,3.066666666666667,0
7,303.35,0.49272349272349275,0.5574412532637076,0.0003538812785388128,0,0,3.1,0
7,303.29999999999995,0.5069300069300069,0.4908616187989557,0.00035768645357686456,0,0,3.1333333333333333,0
7,303.29999999999995,0.5488565488565489,0.5352480417754569,0.00036339421613394213,0,0,3.183333333333333,0
7,303.29999999999995,0.6410256410256411,0.35248041775456923,0.00036910197869101976,0,0,3.2333333333333334,0
7,303.29999999999995,0.5294525294525294,0.4725848563968669,0.00037290715372907153,0,0,3.2666666666666666,0
7,303.29999999999995,0.6884961884961885,0.2584856396866841,0.0003767123287671233,0,0,3.3,0
7,303.25,0.5180180180180181,0.6005221932114883,0.00038622526636225264,0,0,3.3833333333333333,0
7,303.29999999999995,0.5121275121275122,0.5678851174934726,0.00039193302891933027,0,0,3.433333333333333,0
7,303.29999999999995,0.5194040194040194,0.5221932114882507,0.00040144596651445967,0,0,3.5166666666666666,0
7,303.29999999999995,0.5097020097020097,0.6135770234986946,0.0004071537290715373,0,0,3.566666666666667,0
7,303.29999999999995,0.4442134442134442,0.7924281984334205,0.00041095890410958907,1,0,3.6,1
7,303.20000000000005,0.48925848925848925,0.6827676240208878,0.0004147640791476408,1,0,3.6333333333333333,1
7,303.20000000000005,0.5495495495495496,0.4634464751958225,0.0,0,0,0.0,0
7,303.29999999999995,0.5086625086625086,0.5718015665796344,3.80517503805175e-06,0,0,0.03333333333333333,0
7,303.4,0.498960498960499,0.5691906005221933,9.512937595129377e-06,0,0,0.08333333333333333,0
7,303.45,0.6004851004851005,0.33942558746736295,1.5220700152207e-05,0,0,0.13333333333333333,0
7,303.29999999999995,0.5585585585585585,0.42558746736292435,1.9025875190258754e-05,0,0,0.16666666666666666,0
7,303.35,0.5051975051975052,0.5600522193211489,2.8538812785388127e-05,0,0,0.25,0
7,303.35,0.49653499653499655,0.8133159268929504,3.805175038051751e-05,1,0,0.3333333333333333,1
7,303.35,0.4566874566874567,0.7715404699738904,4.1856925418569256e-05,0,0,0.36666666666666664,0
7,303.29999999999995,0.5578655578655579,0.45691906005221933,4.5662100456621006e-05,0,0,0.4,0
7,303.15,0.5065835065835066,0.6631853785900783,5.136986301369863e-05,0,0,0.45,0
7,303.05,0.6666666666666666,0.27154046997389036,5.517503805175038e-05,0,0,0.48333333333333334,0
7,303.1,0.5512820512820513,0.43994778067885126,6.0882800608828e-05,0,0,0.5333333333333333,0
7,303.15,0.45252945252945254,0.7610966057441253,6.659056316590563e-05,0,0,0.5833333333333334,0
8,303.15,0.47886347886347885,0.5678851174934726,7.039573820395739e-05,0,0,0.6166666666666667,0
8,303.15,0.5606375606375607,0.45300261096605754,7.420091324200913e-05,0,0,0.65,0
8,303.2,0.6888426888426888,0.2793733681462141,7.800608828006089e-05,0,0,0.6833333333333333,0
8,303.2,0.49757449757449757,0.6553524804177546,8.181126331811263e-05,0,0,0.7166666666666667,0
8,303.25,0.4518364518364518,0.6501305483028721,8.561643835616438e-05,0,0,0.75,0
8,303.25,0.511088011088011,0.6514360313315927,8.942161339421614e-05,0,0,0.7833333333333333,0
8,303.25,0.632016632016632,0.31592689295039167,9.322678843226788e-05,0,0,0.8166666666666667,0
8,303.15,0.465003465003465,0.6279373368146215,0.00010273972602739727,0,0,0.9,0
8,303.15,0.5145530145530145,0.5313315926892951,0.00010844748858447488,0,0,0.95,0
8,303.2,0.5776160776160776,0.3994778067885118,0.00011225266362252664,0,0,0.9833333333333333,0
8,303.2,0.501039501039501,0.4986945169712794,0.00011605783866057839,0,0,1.0166666666666666,0
8,303.20000000000005,0.4507969507969508,0.731070496083551,0.00011986301369863014,0,0,1.05,0
8,303.29999999999995,0.47782397782397784,0.5626631853785902,0.0001236681887366819,0,0,1.0833333333333333,0
8,303.4,0.5564795564795565,0.4386422976501306,0.00012747336377473363,0,0,1.1166666666666667,0
8,303.35,0.5332640332640333,0.566579634464752,0.00013127853881278538,0,0,1.15,0
8,303.29999999999995,0.5117810117810118,0.6514360313315927,0.000136986301369863,0,0,1.2,0
8,303.29999999999995,0.5772695772695773,0.45169712793733685,0.00014079147640791477,0,0,1.2333333333333334,0
8,303.29999999999995,0.48440748440748443,0.6762402088772846,0.00014459665144596652,0,0,1.2666666666666666,0
8,303.29999999999995,0.5814275814275814,0.45169712793733685,0.00015410958904109589,0,0,1.35,0
8,303.35,0.9279279279279279,0.13968668407310705,0.00016362252663622526,1,0,1.4333333333333333,1
8,303.4,0.5034650034650034,0.5600522193211489,0.00016933028919330288,0,0,1.4833333333333334,0
8,303.45000000000005,0.4961884961884962,0.6462140992167102,0.00017313546423135465,0,0,1.5166666666666666,0
8,303.5,0.5291060291060291,0.5339425587467364,0.00018264840182648402,0,0,1.6,0
8,303.54999999999995,0.5502425502425502,0.45691906005221933,0.00018835616438356165,0,0,1.65,0
8,303.5,0.49653499653499655,0.6148825065274152,0.0001921613394216134,0,0,1.6833333333333333,0
9,303.5,0.5575190575190575,0.45691906005221933,0.00019596651445966514,0,0,1.7166666666666666,0
9,303.4,0.5457380457380457,0.5378590078328982,0.0001997716894977169,0,0,1.75,0
9,303.45,0.5668745668745668,0.46605744125326376,0.00020357686453576865,0,0,1.7833333333333334,0
9,303.45,0.5162855162855163,0.4947780678851175,0.00020928462709284628,0,0,1.8333333333333333,0
9,303.45,0.6032571032571032,0.4281984334203655,0.00021308980213089802,0,0,1.8666666666666667,0
9,303.55,0.4656964656964657,0.6919060052219321,0.00021689497716894976,0,0,1.9,0
9,303.6,0.5575190575190575,0.46083550913838117,0.0002226027397260274,0,0,1.95,0
9,303.54999999999995,0.4923769923769924,0.7924281984334205,0.00022640791476407916,1,0,1.9833333333333334,1
9,303.5,0.5512820512820513,0.47911227154047004,0.00023211567732115679,0,0,2.033333333333333,0
9,303.5,0.5117810117810118,0.5744125326370758,0.00023592085235920853,0,0,2.066666666666667,0
9,303.54999999999995,0.5277200277200277,0.4712793733681463,0.00023972602739726027,0,0,2.1,0
9,303.6,0.5457380457380457,0.4425587467362924,0.000243531202435312,0,0,2.1333333333333333,0
9,303.54999999999995,0.4656964656964657,0.6906005221932116,0.0002473363774733638,0,0,2.1666666666666665,0
9,303.54999999999995,0.4802494802494803,0.5861618798955613,0.0002568493150684931,0,0,2.25,0
9,303.45000000000005,0.5505890505890506,0.4843342036553525,0.0002606544901065449,0,0,2.283333333333333,0
9,303.45000000000005,0.5363825363825364,0.5261096605744126,0.0002663622526636225,0,0,2.3333333333333335,0
9,303.45000000000005,0.5194040194040194,0.5,0.0002701674277016743,0,0,2.3666666666666667,0
9,303.4,0.5765765765765766,0.4125326370757181,0.000273972602739726,0,0,2.4,0
9,303.45000000000005,0.5013860013860014,0.4973890339425588,0.0002777777777777778,0,0,2.433333333333333,0
9,303.4,0.4968814968814969,0.6031331592689296,0.00028158295281582955,0,0,2.466666666666667,0
9,303.4,0.49064449064449067,0.6879895561357703,0.0002872907153729072,0,0,2.5166666666666666,0
9,303.45,0.6330561330561331,0.3172323759791123,0.0002910958904109589,0,0,2.55,0
9,303.5,0.4518364518364518,0.587467362924282,0.0003006088280060883,0,0,2.6333333333333333,0
9,303.5,0.5436590436590436,0.4490861618798956,0.00030441400304414006,0,0,2.6666666666666665,0
9,303.45000000000005,0.5488565488565489,0.3825065274151436,0.00030821917808219177,0,0,2.7,0
10,303.4,0.47193347193347196,0.7023498694516972,0.00031202435312024354,0,0,2.7333333333333334,0
10,303.35,0.4604989604989605,0.6422976501305484,0.00031582952815829526,0,0,2.7666666666666666,0
10,303.4,0.5332640332640333,0.4712793733681463,0.00031963470319634703,0,0,2.8,0
10,303.4,0.5644490644490644,0.4843342036553525,0.0003234398782343988,0,0,2.8333333333333335,0
10,303.4,0.532917532917533,0.4203655352480418,0.0003291476407914764,0,0,2.8833333333333333,0
10,303.45000000000005,0.544005544005544,0.45430809399477806,0.00033295281582952814,0,0,2.9166666666666665,0
10,303.35,0.4878724878724879,0.5626631853785902,0.0003367579908675799,0,0,2.95,0
10,303.29999999999995,0.4934164934164934,0.6214099216710184,0.0003405631659056317,0,0,2.9833333333333334,0
10,303.29999999999995,0.5239085239085239,0.4556135770234987,0.0003443683409436834,0,0,3.0166666666666666,0
10,303.29999999999995,0.5121275121275122,0.5600522193211489,0.00034817351598173516,0,0,3.05,0
10,303.20000000000005,0.5821205821205822,0.43994778067885126,0.00035197869101978693,0,0,3.0833333333333335,0
10,303.20000000000005,0.5180180180180181,0.5052219321148825,0.00035768645357686456,0,0,3.1333333333333333,0
10,303.05,0.5377685377685377,0.4778067885117494,0.0003614916286149163,0,0,3.1666666666666665,0
10,303.0,0.48267498267498266,0.6566579634464752,0.0003671993911719939,0,0,3.216666666666667,0
10,303.1,0.5582120582120582,0.3994778067885118,0.0003710045662100457,0,0,3.25,0
10,303.05,0.46396396396396394,0.6736292428198434,0.0003748097412480974,0,0,3.283333333333333,0
10,303.05,0.6157311157311157,0.3172323759791123,0.000380517503805175,0,0,3.3333333333333335,0
10,303.1,0.4670824670824671,0.7676240208877285,0.0003843226788432268,1,0,3.3666666666666667,1
10,303.1,0.49965349965349964,0.5757180156657964,0.00038812785388127856,0,0,3.4,0
10,303.1,0.48336798336798337,0.6409921671018277,0.00039193302891933027,0,0,3.433333333333333,0
10,303.0,0.5637560637560638,0.40992167101827676,0.0003976407914764079,0,0,3.4833333333333334,0
10,303.0,0.5492030492030492,0.43733681462140994,0.0004033485540334855,0,0,3.533333333333333,0
10,303.1,0.509009009009009,0.5939947780678851,0.0004071537290715373,0,0,3.566666666666667,0
10,303.15,0.47193347193347196,0.741514360313316,0.00041095890410958907,1,0,3.6,1
10,303.15,0.4868329868329868,0.7336814621409923,0.0004147640791476408,1,0,3.6333333333333333,1
11,303.15,0.5758835758835759,0.426892950391645,0.0,0,0,0.0,0
11,303.1,0.507969507969508,0.5561357702349871,3.80517503805175e-06,0,0,0.03333333333333333,0
11,303.1,0.5613305613305614,0.46736292428198434,9.512937595129377e-06,0,0,0.08333333333333333,0
11,303.1,0.4702009702009702,0.6292428198433421,1.3318112633181126e-05,0,0,0.11666666666666667,0
11,303.1,0.5246015246015246,0.4947780678851175,1.7123287671232875e-05,0,0,0.15,0
11,303.1,0.5159390159390159,0.5274151436031331,2.0928462709284628e-05,0,0,0.18333333333333332,0
11,303.20000000000005,0.4611919611919612,0.8224543080939949,2.4733637747336378e-05,0,0,0.21666666666666667,0
11,303.0,0.5595980595980596,0.3851174934725849,2.8538812785388127e-05,0,0,0.25,0
11,303.15,0.5135135135135135,0.4947780678851175,3.234398782343988e-05,0,0,0.2833333333333333,0
11,303.15,0.49203049203049204,0.8342036553524804,3.614916286149163e-05,1,0,0.31666666666666665,1
11,303.25,0.5273735273735274,0.6409921671018277,4.1856925418569256e-05,0,0,0.36666666666666664,0
11,303.15,0.5731115731115731,0.4190600522193212,4.756468797564688e-05,0,0,0.4166666666666667,0
11,303.15,0.6015246015246015,0.34986945169712796,5.136986301369863e-05,0,0,0.45,0
11,303.05,0.5498960498960499,0.4216710182767624,5.7077625570776254e-05,0,0,0.5,0
11,303.15,0.48163548163548164,0.6201044386422977,6.278538812785387e-05,0,0,0.55,0
11,303.05,0.5038115038115039,0.4843342036553525,6.659056316590563e-05,0,0,0.5833333333333334,0
11,303.05,0.498960498960499,0.570496083550914,7.039573820395739e-05,0,0,0.6166666666666667,0
11,302.95,0.6770616770616771,0.27545691906005226,7.990867579908676e-05,0,0,0.7,0
11,302.95,0.6237006237006237,0.3237597911227154,8.371385083713851e-05,0,0,0.7333333333333333,0
11,303.0,0.5280665280665281,0.4830287206266319,9.322678843226788e-05,0,0,0.8166666666666667,0
11,303.0,0.5266805266805267,0.5169712793733682,9.703196347031964e-05,0,0,0.85,0
11,303.1,0.5031185031185031,0.5326370757180157,0.00010654490106544901,0,0,0.9333333333333333,0
11,303.1,0.5142065142065142,0.5274151436031331,0.00011225266362252664,0,0,0.9833333333333333,0
11,303.05,0.4941094941094941,0.6005221932114883,0.00011605783866057839,0,0,1.0166666666666666,0
11,303.05,0.5724185724185724,0.3720626631853786,0.00011986301369863014,0,0,1.05,0
12,303.0,0.48544698544698545,0.7140992167101828,0.0001236681887366819,0,0,1.0833333333333333,0
12,302.95,0.6063756063756064,0.34725848563968675,0.00012747336377473363,0,0,1.1166666666666667,0
12,303.0,0.5124740124740125,0.6618798955613577,0.00013318112633181126,0,0,1.1666666666666667,0
12,303.0,0.5613305613305614,0.38381201044386426,0.00014269406392694063,0,0,1.25,0
12,303.05,0.6302841302841303,0.30548302872062666,0.00014840182648401826,0,0,1.3,0
12,303.1,0.5045045045045045,0.570496083550914,0.00015220700152207003,0,0,1.3333333333333333,0
12,303.05,0.5634095634095634,0.47650130548302877,0.00015791476407914763,0,0,1.3833333333333333,0
12,303.1,0.48163548163548164,0.6501305483028721,0.0001617199391171994,0,0,1.4166666666666667,0
12,303.2,0.509009009009009,0.5613577023498695,0.00016742770167427703,0,0,1.4666666666666666,0
12,303.25,0.7106722106722106,0.25065274151436034,0.00017123287671232877,0,0,1.5,0
12,303.25,0.5433125433125433,0.4699738903394256,0.0001750380517503805,0,0,1.5333333333333334,0
12,303.25,0.5505890505890506,0.4334203655352481,0.00017884322678843228,0,0,1.5666666666666667,0
